text,label,label_text,translation,back_translation
an edgy thriller that delivers a surprising punch .,1,positive,Thriller tegang yang menyampaikan pukulan yang mengejutkan.,Thriller tense that delivers a shocking shot.
` what 's the russian word for wow !? ',1,positive,`Apa perkataan Rusia untuk wow!?',`What is Russian word for wow!? '
otto-sallies has a real filmmaker 's eye .,1,positive,Otto-sallies mempunyai mata pembuat filem sebenar.,Otto-Sallies have real filmmakers.
lurid and less than lucid work .,0,negative,Lurid dan kurang daripada kerja yang jelas.,Lurid and less than clear work.
with its parade of almost perpetually wasted characters ... margarita feels like a hazy high that takes too long to shake .,0,negative,Dengan perarakan watak -watak yang hampir sentiasa sia -sia ... Margarita terasa seperti yang tinggi yang terlalu lama untuk goncang.,With the parades of the characters that are almost always in vain ... Margarita feels like a long time to shake.
"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay .",0,negative,"Saya hanya dapat merasakan penulis skrip pada setiap saat `ketuk, ketik, ketik, ketik, mengetuk 'pada skrip ini.","I can only feel the scriptwriter at every moment of tap, tap, tap, tap, tap 'on this script."
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",1,positive,"Secara keseluruhannya, Cletis Tout adalah komedi yang menang yang menggembirakan imaginasi dan menggelitik tulang lucu.","Overall, Cletis Tout is a winning comedy that delights the imagination and tickle the funny bones."
you live the mood rather than savour the story .,1,positive,Anda hidup mood daripada menikmati cerita.,You live in the mood than enjoy the story.
the movie is so thoughtlessly assembled .,1,positive,Filem ini sangat dipasang.,This movie is highly installed.
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",1,positive,Sesetengah badan adalah filem yang goyah dan tidak pasti yang menyentuh beberapa saraf mentah.,Some bodies are shaky and uncertain films that touch some raw nerves.
"it 's a very sincere work , but it would be better as a diary or documentary .",1,positive,"Ia adalah kerja yang sangat ikhlas, tetapi ia lebih baik sebagai buku harian atau dokumentari.","It is a very sincere work, but it's better as a diary or documentary."
"while american adobo has its heart -lrb- and its palate -rrb- in the right place , its brain is a little scattered -- ditsy , even .",0,negative,"Walaupun adobo Amerika mempunyai hati -lrb- dan langit -langitnya -rrb- di tempat yang betul, otaknya sedikit bertaburan - ditsy, walaupun.","Although the American Adobo has a heart -LRB- and the sky -on the right -rrb- in the right place, his brain is slightly scattered - dippy, though."
"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .",1,positive,"Terlibat dengan sebilangan kecil anda-ada-sana dengan segera apabila peluru mula terbang, naluri pertama anda adalah untuk itik.","Involved in a small number of you-there is immediately when the bullet starts flying, your first instinct is for the duck."
and it 's a lousy one at that .,0,negative,Dan ia adalah satu yang buruk.,And it's a bad one.
it 's not too fast and not too slow .,1,positive,Ia tidak terlalu cepat dan tidak terlalu lambat.,It's not too fast and not too slow.
"it 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",1,positive,"Ia adalah filem yang menghiburkan, dan kesannya, yang didorong ke saiz hotel di pusat bandar, semuanya akan membawa anda ke luar angkasa.","It is an entertaining movie, and its effect, driven to the size of a hotel in the city center, will all take you to space."
"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",1,positive,"Ia tidak kompromi kerana ia tidak menonjol, dan menjelaskan bahawa pelacur boleh menjadi kesepian dan memerlukan seperti mana -mana pelanggan.","It is not compromised because it does not stand out, and explains that prostitutes can be lonely and need as customers."
compellingly watchable .,1,positive,boleh ditonton.,can be watched.
"despite some comic sparks , welcome to collinwood never catches fire .",0,negative,"Walaupun beberapa percikan komik, selamat datang ke Collinwood tidak pernah menangkap api.","Despite some comic splashes, welcome to Collinwood has never caught fire."
"though jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,positive,"Walaupun Jackson tidak selalu berjaya mengintegrasikan watak -watak di latar depan ke dalam landskap yang luar biasa, ia mesti dikatakan bahawa dia adalah seorang pembuat filem imajinatif yang dapat melihat hutan untuk pokok -pokok.","Although Jackson does not always successfully integrate the character in the forefront into the incredible landscape, it must be said that he is an imaginative filmmaker who can see the forest for the trees."
"not only does spider-man deliver , but i suspect it might deliver again and again .",1,positive,"Bukan sahaja Spider-Man menyampaikan, tetapi saya mengesyaki ia mungkin menyampaikan lagi dan lagi.","Not only did Spider-Man deliver, but I suspect it might be delivering again and again."
it 's worth taking the kids to .,1,positive,Perlu mengambil anak -anak.,Need to take children.
"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,negative,"Tanpa bahasa yang fasih Shakespeare, kemas kini itu suram dan lembap.","Without Shakespeare's fluent language, the update is gloomy and damp."
"dense , exhilarating documentary .",1,positive,Dokumentari yang padat dan menggembirakan.,Dense and exciting documentaries.
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,negative,"... terasa seolah -olah -lrb- ada -rrb- tali tercekik di leher anda sehingga pengarah Nick Cassavetes dapat memberikannya yang baik, keras yank setiap kali dia ingin anda merasakan sesuatu.","... it feels like -LRB- there -RRB- The choking straps around your neck so director Nick Cassavetes can give it a good, hard Yank every time he wants you to feel something."
poignant if familiar story of a young person suspended between two cultures .,1,positive,pedih jika cerita biasa seorang anak muda yang digantung di antara dua budaya.,It hurts if the usual story of a young man suspended between the two cultures.
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",1,positive,"Metodis, diukur, dan perlahan -lahan membosankan dalam komedinya, undi rahsia adalah filem yang reduktif - yang mungkin mengapa ia begitu berjaya dalam membuat dirinya di dalam otak.","Methodist, measured, and slow -tedious in its comedy, secret votes are reductive films - which may be why it is so successful in making itself in the brain."
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,positive,"Walaupun sentuhan juga Arthouse 101 dalam simbolisme puisi, syurga terbukti menjadi perlawanan yang baik dari perasaan dua pengarah.","Despite the touch of Arthouse 101 in the symbolism of the poem, heaven has proven to be a good match of the two directors."
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1,positive,Gambar yang hebat dan dipentaskan oleh Mendes dengan satu siri kepingan yang memukau seperti mana penonton arus perdana jarang dilihat.,A great picture and staged by Mendes with a series of stunning pieces as the mainstream audience is rarely seen.
a metaphor for a modern-day urban china searching for its identity .,1,positive,Metafora untuk bandar moden China mencari identiti.,Metaphor for modern Chinese cities is looking for identity.
"it 's a square , sentimental drama that satisfies , as comfort food often can .",1,positive,"Ia adalah satu persegi, drama sentimental yang memuaskan, kerana makanan yang selesa sering dapat.","It is a square, a satisfactory sentimental drama, as comfortable food is often available."
"the wonderfully lush morvern callar is pure punk existentialism , and ms. ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh 's book trainspotting .",1,positive,"Callar Morvern yang mengagumkan adalah kewujudan punk tulen, dan MS.Ramsay dan penulisnya, Liana Dognini, telah meramal novel Alan Warner, yang sendiri merasakan jawapan kepada buku Irvine Welsh Trainspotting.","The amazing Callar Morvern is the existence of a genuine punk, and Ms.Ramsay and its author, Liana Dognini, have predicted Alan Warner's novel, who himself felt the answer to the Irvine Welsh Trainspotting book."
"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form .",1,positive,"Penyokong pengarah Abel Ferrara mungkin lega bahawa ciri terbarunya, R Xmas, menandakan sederhana jika menggalakkan kembali ke bentuk.","Supporters of director Abel Ferrara may be relieved that his latest feature, R Xmas, marks modest if it promotes back to the shape."
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",0,negative,"Tidak sekali dalam tergesa -gesa untuk menyelamatkan hari saya menjadi sangat terlibat dalam prosiding;Kepada saya, ia hanya soal `eh.'","Not once in a rush to save the day I became very involved in the proceedings; to me, it was just a matter of `eh. '"
an ugly-duckling tale so hideously and clumsily told it feels accidental .,0,negative,Kisah Duckling yang hodoh begitu mengerikan dan berkilauan memberitahu ia berasa tidak sengaja.,The ugly duckling story is so awful and glittering telling it it feels unintentionally.
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,negative,menjadi sedikit mishmash: seekor tearjerker yang tidak dan thriller yang tidak.,Become a little Mishmash: a tearjerker who doesn't and a thriller is not.
could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?,1,positive,Bolehkah saya lebih geeked apabila saya mendengar bahawa Apollo 13 akan dikeluarkan dalam format IMAX?,Can I be more geeked when I hear that Apollo 13 will be released in IMAX format?
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",1,positive,"Ini adalah projek yang sangat bercita -cita untuk pembuat filem yang agak tidak berpengalaman, tetapi pelakon yang baik, puisi yang baik dan membantu muzik yang baik.","This is a very exciting project for a rather inexperienced filmmaker, but good actor, good poetry and helping good music."
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,negative,"lebih berjaya dalam menghubungkan sejarah daripada mewujudkan heroin yang kompleks, secara dramatik yang memuaskan","More successful in connecting history than creating complex heroin, dramatically satisfactory"
cho 's timing is priceless .,1,positive,Masa Cho tidak ternilai.,Cho time is priceless.
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,1,positive,Konspirasi jenayah dan romantik sejati bergerak dengan mudah di seluruh garis kaum dan kebudayaan dalam filem yang menjadikan perkahwinan Yunani besar saya kelihatan seperti drama apartheid.,The true crime and romantic conspiracy moves easily throughout the race and culture in a movie that makes my Greek wedding look like a drama Apartheid.
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,1,positive,Terdapat sesuatu yang boleh dikatakan untuk filem yang dihasilkan studio yang tidak pernah menyusahkan penonton menyerahkan beg pakaian yang penuh dengan jawapan yang mudah.,There is something that can be said for a movie that the studio produces that never bothered the audience to hand over a suitcase full of simple answers.
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1,positive,Apa yang meningkatkan filem di atas Blender Single Run-of-the-Mill adalah rasa humor dan kemasan teknologi.,What improves the movie on the Blender Single run-of-the-mill is the sense of humor and technology finish.
nicholson 's understated performance is wonderful .,1,positive,Prestasi Nicholson yang bersahaja adalah indah.,Nicholson's performance is beautiful.
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",1,positive,"Pembuat filem tahu bagaimana untuk menggembirakan mata, tetapi ia tidak selalu gambar -gambar cantik yang menceritakan kisah terbaik.","Movie makers know how to make your eyes happy, but it's not always a beautiful picture that tells the best story."
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",0,negative,"Ia malang bahawa Wallace, yang menulis Braveheart Gibson serta Pearl Harbor baru -baru ini, mempunyai semangat yang tidak dapat ditekankan untuk situasi dan dialog.","It is unfortunate that Wallace, who writes Braveheart Gibson and Pearl Harbor -recently, has an unresolved spirit for situations and dialogues."
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",0,negative,"Jackson memalukan berjalan -jalan melalui kekacauan ini dengan senyuman yang sombong, dengan jelas memakai kilt dan membawa beg kelab golf di atas satu bahu.","Jackson was embarrassing walking through this chaos with a smiling smile, clearly wearing a kilt and carrying a golf club bag on one shoulder."
"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",0,negative,"... sekeping rasa ingin tahu yang menarik - menarik, iaitu, selama kira -kira sepuluh minit.","... an interesting piece of curiosity - interesting, that is, for about ten minutes."
over and over again .,0,negative,berulang kali.,repeatedly.
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,1,positive,Nolan membuktikan bahawa dia boleh menyeberangi pedang dengan yang terbaik dan menerajui thriller popcorn yang lebih tradisional sambil menyerahkan sedikit kekukuhan intelektual atau ketenangan kreatif.,Nolan proves that he can cross the sword with the best and lead a more traditional popcorn thriller while giving up a little intellectual strength or creative tranquility.
"this bond film goes off the beaten path , not necessarily for the better .",0,negative,"Filem Bond ini melepaskan jalan yang dipukul, tidak semestinya lebih baik.","This Bond movie releases the beaten path, not necessarily better."
... its solemn pretension prevents us from sharing the awe in which it holds itself .,0,negative,... Pretensi yang serius menghalang kita daripada berkongsi kekaguman di mana ia memegang sendiri.,... serious pretensions prevent us from sharing the admiration of which it holds itself.
the drama discloses almost nothing .,0,negative,Drama itu mendedahkan hampir apa -apa.,The drama reveals almost anything.
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",0,negative,"Pembentukan sham berdasarkan teori, hipotesis yang tidak disengajakan, dan tidak disengajakan.","Sham formation is based on theory, unintentional hypothesis, and unintentional."
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,1,positive,Isabelle Huppert cemerlang sebagai Mika dan Anna Mouglalis yang enigmatic adalah bakat muda baru yang menakjubkan di salah satu misteri psikologi Chabrol yang paling sengit.,Isabelle Huppert excelled as Mika and Anna Mouglalis enigmatic is an amazing new young talent in one of the most intense Chabrol psychological mystery.
"like its parade of predecessors , this halloween is a gory slash-fest .",1,positive,"Seperti perarakan pendahulunya, Halloween ini adalah slash-fest gory.","Like his predecessor, this Halloween is a slash-fest gory."
perhaps the best sports movie i 've ever seen .,1,positive,Mungkin filem sukan terbaik yang pernah saya lihat.,Maybe the best sports movies I've ever seen.
this pathetic junk is barely an hour long .,0,negative,Ini sampah yang menyedihkan ini hampir satu jam panjang.,This is a sad trash for almost an hour long.
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",1,positive,"ou 'telah mencintai gambar Disney dengan belahan kecil seperti yang ada ini, dan seorang heroin sebagai feisty dan berprinsip sebagai Jane.","Ou 'loved Disney's picture with a small clay as it was, and a heroin as a feisty and principled as Jane."
"this is a gorgeous film - vivid with color , music and life .",1,positive,"Ini adalah filem cantik - jelas dengan warna, muzik dan kehidupan.","This is a beautiful movie - clearly with colors, music and life."
playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant .,1,positive,Memainkan peranan intensiti hampir Bergmanesque ... Bisset sama -sama meyakinkan dan berseri.,Playing the role of almost Bergmanesque intensity ... Bissets are just as convincing and radiant.
the trappings of i spy are so familiar you might as well be watching a rerun .,0,negative,"Perangkap saya pengintip sangat biasa, anda mungkin juga menonton rerun.","My trap is a very common spy, you might even watch the rug."
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .,1,positive,Ia merawat perjalanan Ana dengan kejujuran yang jarang berlaku dalam penggambaran wanita muda dalam filem.,It treats Ana's journey with rare honesty in the filming of young women in films.
leigh makes these lives count .,1,positive,Leigh membuat kehidupan ini dikira.,Leigh made this life count.
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",1,positive,"Psikodrama yang bercita-cita tinggi yang mengambil kesempatan penuh, mengerikan kelebihannya yang kasar, kekangan bajet yang rendah.","Ambitious psychodrama that takes full advantage, horrific its rough advantages, low budget constraints."
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .",1,positive,"The Woodman nampaknya secara langsung mempengaruhi cerita cinta gadis-gadis-gadis ini, tetapi lebih meyakinkan adalah bagaimana pembuatnya benar-benar memahami apa yang membuat komedi romantis Allen begitu penting dan bertahan.","The Woodman seems to directly influence the love story of these girls, but more convincing is how her makers really understand what Allen's romantic comedy is so important and enduring."
i could n't recommend this film more .,1,positive,Saya tidak dapat mengesyorkan filem ini lebih.,I can't recommend this movie more.
"an inexperienced director , mehta has much to learn .",0,negative,"Seorang pengarah yang tidak berpengalaman, Mehta banyak belajar.","An inexperienced director, Mehta learned a lot."
"you can taste it , but there 's no fizz .",0,negative,"Anda boleh merasainya, tetapi tidak ada fizz.","You can feel it, but no Fizz."
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,0,negative,Satu kerja semula mati keras dan cliffhanger tetapi tidak ada tempat yang hampir sama dengan sama ada.,One work is dead hard and cliffhanger but there is no place similar to either.
"a moving tale of love and destruction in unexpected places , unexamined lives .",1,positive,"Kisah cinta dan kemusnahan yang bergerak di tempat -tempat yang tidak dijangka, kehidupan yang tidak diperhatikan.","The story of love and destruction that moves in unexpected places, unseen life."
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1,positive,Ia mempunyai lebih daripada beberapa saat yang cukup berwawasan untuk dikenang dengan penuh kasih sayang dalam maze yang mencabar tanpa henti.,It has more than a few moments that are quite insightful to remember in love with the challenging maze.
why ?,0,negative,Kenapa?,Why?
and that is where ararat went astray .,0,negative,Dan di sinilah Ararat tersesat.,And this is where Ararat gets lost.
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,1,positive,Vincent Gallo betul -betul di rumah dalam kejutan Perancis ini memainkan peranannya yang jahat.,Vincent Gallo is right at home in this French shock playing his evil role.
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",0,negative,Clockstoppers adalah salah satu daripada filem-filem yang gila dan bercampur-campur yang tidak tahu apa yang ia mahu apabila ia tumbuh.,Clockstoppers are one of the crazy and mixed movies that don't know what they want when they grow.
"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",0,negative,"Sandra Bullock, walaupun meremehkan penampilannya yang baik, membawa terlalu banyak AI tidak - bagasi she -cute ke dalam peranan utamanya sebagai polis pembunuhan yang bermasalah dan ditentukan untuk menarik barang -barang berat.","Sandra Bullock, despite underestimating his good appearance, brought too much AI not -She -cute's luggage into his main role as a problematic murder police police and determined to attract heavy items."
it 's mostly a pleasure to watch .,1,positive,kebanyakannya senang ditonton.,Most are easy to watch.
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,1,positive,Semangat ikonoklastiknya ditinggalkan - namun dalam tin - membuat tontonan yang tidak disangka -sangka.,The iconoclastic spirit is left - but in the can - make an unexpected view.
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,negative,"Jackson Kilted adalah penglihatan yang mengganggu, dan menunjukkannya, jika anda akan, watak luar, yang berlari tanpa tujuan melalui kepingan tindakan yang tidak disengajakan.","Jackon Kilted is a disturbing vision, and shows it, if you are, the exterior, which runs without purpose through the accidental piece of action."
i did n't find much fascination in the swinging .,0,negative,Saya tidak mendapat banyak daya tarikan di berayun.,I didn't get much charm in swinging.
this is no `` waterboy ! '',0,negative,Ini bukan `` waterboy!'',This is not `` Waterboy! ''
"but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",1,positive,"Tetapi akting saraf, keretakan garis, staging perkakasan yang mengagumkan, membuat beberapa hiburan yang mantap dan menakutkan.","But nervous acting, cracking line, amazing hardware staging, creating some solid and scary entertainment."
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,1,positive,Renner yang berhadapan dengan bayi sangat meyakinkan kerana ini kosong dari seorang lelaki dengan syaitan-syaitan yang tidak dapat dibayangkan.,Renner facing a baby is very convincing as this is empty from a man with unimaginable demons.
the kind of primal storytelling that george lucas can only dream of .,1,positive,Jenis bercerita primal yang George Lucas hanya boleh bermimpi.,The kind of primal story that George Lucas can only dream of.
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",1,positive,"Meningkatkan hanya dokumen kemungkinan terburuk manusia, dan di antara filem -filem terbaik tahun ini.","Increase only the most possible documents of the human being, and among the best films of the year."
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,negative,Adegan Irwins sangat menarik;Filem ini secara keseluruhannya adalah sampah murah dan penghinaan terhadap usaha mereka yang menentang kematian.,The Irwins scene is very interesting; the film as a whole is cheap and contempt for their efforts against death.
