text,label,label_text,translation,back_translation
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",0,negative,毫无疑问，将在欧洲市场上表现出色。贝森（Besson）是一个品牌名称，在亚洲，MS。舒是一家机构，但美国观众可能会发现它熟悉且不足以宣泄。,"There is no doubt that it will perform well in the European market.Besses is a brand name, in Asia, MS.Shu is a institution, but American audiences may find it familiar and not enough to vent."
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,negative,缺乏原始的灵感，并且有一个肿的情节，该情节延长了一个孩子的兴趣和成人的耐心距离大约10分钟的跑步时间。,"Lack of primitive inspiration and a swollen plot, the plot extended a child's interest and the patience of adults about 10 minutes."
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,1,positive,圣诞老人第2条证明了自己比原始人希望的要精简和经过深思熟虑的相遇。,Article 2 of Santa proves that what he wants to streamlined and thoughtful than the primitive people want to be more thoughtful.
"the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",1,positive,这部电影一次喜怒无常，渗出，寒意和令人心动的一切……这是一部扭曲，不可预测的猫和鼠标惊悚片。,"This movie is full of anger, exudation, chills and exciting everything ... This is a distorted, unpredictable cat and mouse thriller."
too bad .,0,negative,太糟糕了 。,It's so bad.
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1,positive,这是一个强大的第一幕，绝对不可避免地华丽，摩天大楼的蜘蛛侠运动。,"This is a powerful first act, absolutely inevitable gorgeous, the Spider -Man Movement of the skyscraper."
gooding offers a desperately ingratiating performance .,0,negative,Gooding提供了绝望的表现。,Gooding provides despair.
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,0,negative,这项善意的努力仍然受到演员的杰出情感性的负担，无法以任何程度的可访问性出现。,This kind of goodwill is still buried by the outstanding emotionality of the actors and cannot appear at any degree of accessibility.
a fun ride .,1,positive,一个有趣的旅程。,An interesting journey.
an edgy thriller that delivers a surprising punch .,1,positive,一个前卫的惊悚片，表现出令人惊讶的拳头。,A avant -garde thriller shows surprising fists.
` what 's the russian word for wow !? ',1,positive,“什么”是俄语的哇！',"""What"" is Russian wow!'"
otto-sallies has a real filmmaker 's eye .,1,positive,奥托·萨利（Otto-Sallies）有一个真正的电影制片人的眼睛。,Oto-Sallies has the eyes of a real movie producer.
lurid and less than lucid work .,0,negative,Lurid且不小于清晰的工作。,Lurid is not less than clear work.
with its parade of almost perpetually wasted characters ... margarita feels like a hazy high that takes too long to shake .,0,negative,凭借其几乎永远浪费的角色的游行……玛格丽塔酒感觉就像是一个朦胧的高中，花了太长时间才能摇动。,"The parade of the characters that almost forever ... Margareta feels like a hazy high school, it takes too long to shake."
"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay .",0,negative,我只能在此剧本上每时每刻都感觉到编剧。,I can only feel the screenwriter every time in this script.
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",1,positive,总体而言，Cletis Tout是一部胜利的喜剧，激发了想象力并引起有趣的骨头。,"Overall, Cletis Tout is a victory comedy, which inspires imagination and arouses interesting bones."
you live the mood rather than savour the story .,1,positive,您过着心情，而不是品尝故事。,"You live in your mood, not tasting the story."
the movie is so thoughtlessly assembled .,1,positive,这部电影是如此无意识的组装。,This movie is so unconsciously assembled.
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",1,positive,某些身体是一部摇摇欲坠，不确定的电影，但仍会触及一些原始神经。,"Some bodies are a crumbling and uncertain movie, but they will still touch some primitive nerves."
"it 's a very sincere work , but it would be better as a diary or documentary .",1,positive,这是一项非常真诚的工作，但作为日记或纪录片会更好。,"This is a very sincere job, but it is better as a diary or documentary."
"while american adobo has its heart -lrb- and its palate -rrb- in the right place , its brain is a little scattered -- ditsy , even .",0,negative,尽管美国Adobo在正确的位置有自己的心-LRB-和paper -rrb-，但它的大脑有点分散 -  ditsy。,"Although the US Adobo has its own heart-LRB-and Paper-RRB- in the correct position, its brain is a bit scattered-Ditsy."
"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .",1,positive,这样的您是您的出现的墙壁，即当子弹开始飞行时，您的第一个本能是躲避。,"In this way, you are your wall, that is, when the bullet starts, your first instinct is to avoid."
and it 's a lousy one at that .,0,negative,那是一个糟糕的人。,It was a bad person.
it 's not too fast and not too slow .,1,positive,它不太快，也不太慢。,It is not too fast or slow.
"it 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",1,positive,这是一部有趣的电影，而效果则提高到了市中心酒店的大小，几乎所有这些都将带您到外太空。,"This is an interesting movie, and the effect is increased to the size of the hotel in the city center. Almost all of them will take you to outer space."
"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",1,positive,它是无判断力的毫不妥协的，并且明确表明妓女可以像任何客户一样孤独和有需要。,"It is uncompromising without judgment, and it clearly shows that prostitutes can be as lonely and in need as any client."
compellingly watchable .,1,positive,令人难以置信的观察。,Unbelievable observation.
"despite some comic sparks , welcome to collinwood never catches fire .",0,negative,尽管有一些漫画火花，欢迎来到科林伍德永远不会着火。,"Despite some comic sparks, welcome to Corinwood to never get angry."
"though jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,positive,尽管杰克逊（Jackson）并不总是成功地将角色在前景中融入到非常丰富的景观中，但必须说，他是一个富有想象力的电影制片人，可以看到树木的森林。,"Although Jackson does not always successfully integrate the character into the prospects into a very rich landscape, he must say that he is an imaginative movie producer and can see the forest of trees."
"not only does spider-man deliver , but i suspect it might deliver again and again .",1,positive,蜘蛛侠不仅可以交付，而且我怀疑它可能会一次又一次地交付。,"Spider -Man can not only deliver it, but I also suspect that it might be delivered again and again."
it 's worth taking the kids to .,1,positive,值得带孩子去。,It is worth taking children.
"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,negative,如果没有莎士比亚的雄辩语言，则更新是沉闷而缓慢的。,"Without Shakespeare's argument language, the update is dull and slow."
"dense , exhilarating documentary .",1,positive,密集，令人振奋的纪录片。,"Depending on, exciting documentary."
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,negative,...感觉好像是-lrb-在您的脖子上缠着-rrb-窒息牵引力，因此导演尼克·卡萨维特（Nick Cassavetes）可以在他想让你有东西时给它带来一个很好的猛拉。,"... It feels like -lRB-entangled with -RRB-suffocation traction on your neck, so director Nick Cassavetes can bring it a goodPull."
poignant if familiar story of a young person suspended between two cultures .,1,positive,关于一个年轻人在两种文化之间暂停的熟悉的故事。,The familiar story about a young man paused between the two cultures.
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",1,positive,秘密投票在喜剧中有条不紊，经过衡量和乏味，这是一部有意减少的电影，这可能就是为什么它在大脑中如此成功的原因。,"Secret voting is in an orderly manner in comedy. After measuring and boring, this is an intentional reduction movie, which may be why it is so successful in the brain."
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,positive,尽管在诗意的象征意义上触摸了Arthouse 101，但天堂被证明是两位导演的敏感性的很好匹配。,"Although Arthouse 101 was touched in the symbolic sense of poetic sense, heaven was proven to be a good match for the two directors."
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1,positive,由门德斯（Mendes）拍摄和上演的精彩作品，并用一系列吸引人的套件来拍摄，就像那些主流观众一样很少见到。,"The wonderful works shot and staged by Mendes, and used a series of attractive kits to shoot, as rarely seen as those mainstream audiences."
a metaphor for a modern-day urban china searching for its identity .,1,positive,一个现代城市中国寻找其身份的隐喻。,A metaphor for a modern city in China.
"it 's a square , sentimental drama that satisfies , as comfort food often can .",1,positive,这是一部正方形，感性的戏剧，可以满足舒适的食物。,"This is a square, emotional drama that can satisfy comfortable food."
"the wonderfully lush morvern callar is pure punk existentialism , and ms. ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh 's book trainspotting .",1,positive,奇妙的郁郁葱葱的莫尔文卡拉（Morvern Callar）是纯粹的朋克存在主义，MS。拉姆齐（Ramsay）和她的合着作家莉安娜·多尼尼（Liana Dognini）戏剧化了艾伦·华纳（Alan Warner）的小说，这本身就是对欧文·威尔士（Irvine Welsh）的书籍《火车》（Trainspotting）的答案。,"The wonderful lush Morvern Callar is pure punk's existentialism, MS.Ramsay and her co -writer Liana Dognini dramatically dramatically dramhered the novel of Alan Warner, which itself is the book ""Irvine Welsh)"" Irvine Welsh) ""The answer of Trainspotting."
"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form .",1,positive,导演阿贝尔·费拉拉（Abel Ferrara）的崇拜者可能会放心，他的最新功能R Xmas标志着令人鼓舞的形式谦虚。,Director Abel Ferrara may be assured that his latest feature R XMAS marks the encouraging form humility.
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",0,negative,我没有一次急于拯救这一天，我参与了诉讼。对我来说，这只是一个问题。',"I did not rush to save this day, and I participated in the lawsuit.For me, this is just a problem.'"
an ugly-duckling tale so hideously and clumsily told it feels accidental .,0,negative,一个丑陋的故事是如此荒谬而笨拙地告诉它，这感觉是偶然的。,A ugly story told it so ridiculous and clumsy that it felt accidental.
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,negative,变得有点像Mishmash：一个不做的催泪弹，也是一个惊悚片。,It becomes a bit like Mishmash: a tear gas that does not do is also a thriller.
could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?,1,positive,当我听说Apollo 13将以IMAX格式发布时，我会更加怪异吗？,"When I heard that Apollo 13 will be released in IMAX format, will I be more weird?"
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",1,positive,对于一个相当不经验的电影制片人来说，这是一个非常雄心勃勃的项目，但是好的演员，好的诗歌和良好的音乐可以帮助维持它。,"For a very unsatisfactory movie producer, this is a very ambitious project, but good actors, good poetry and good music can help maintain it."
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,negative,与创造情感复杂，戏剧性令人满意的女主人公相比，在历史上更成功,"Compared with the complicated and the dramatic and satisfactory female protagonist, it is more successful in history"
cho 's timing is priceless .,1,positive,Cho的时机是无价的。,Cho's timing is priceless.
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,1,positive,犯罪的阴谋和真实的浪漫史如此轻松地在电影中的种族和文化情节中移动，以至于这使我的大胖希腊婚礼看起来像一部种族隔离的戏剧。,"The conspiracy of crime and the true romantic history moved so easily in the race and cultural plots in the movie, so that this made my fat Greek wedding look like a racial drama."
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,1,positive,对于一部工作室制作的电影来说，有话要说，它从来没有打扰观众一个装满简单答案的手提箱。,"For a movie made by a studio, there is something to say that it has never disturbed the audience a box full of simple answers."
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1,positive,将电影提升到米尔单打搅拌机之上的是它超现实的幽默感和技术效果。,Promoting the movie to the Mill's monocular mixer is its surreal humor and technical effect.
nicholson 's understated performance is wonderful .,1,positive,尼科尔森低调的表演很棒。,Nicholson's low -key performance is great.
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",1,positive,电影制片人知道如何取悦眼睛，但并不总是最漂亮的照片讲述了最好的故事。,"Movie producers know how to please the eyes, but it is not always the most beautiful photo to tell the best story."
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",0,negative,不幸的是，写了吉布森（Gibson）的《勇敢之心》（Braveheart）以及最近的珍珠港的华莱士（Wallace）对Sappy情况和对话充满了不可抑制的热情。,"Unfortunately, the ""Braveheart"" of Gibson and Wallace of the recent Pearl Harbor were full of unstoppable enthusiasm for Sappy and dialogue."
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",0,negative,杰克逊可耻地漫步在这场乱七八糟的笑容中，莫名其妙地戴着苏格兰短裙，并在一个肩膀上携带一袋高尔夫球杆。,"Jackson strolled shamefully in this messy smile, inexplicably wearing a Scottish skirt and carrying a bag of golf clubs on a shoulder."
"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",0,negative,...令人着迷的好奇心 - 令人着迷，即大约十分钟。,"... Fascinating curiosity -is fascinating, about ten minutes."
over and over again .,0,negative,一遍又一遍地。,Over time.
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,1,positive,诺兰（Nolan）证明，他可以与其中的最好的人跨过剑，并掌舵更传统的爆米花惊悚片，同时很少投降他的知识分子严谨或创造性的镇定。,"Nolan proves that he can cross the sword with the best person in it, and at the helm more traditional popcorn thriller, and rarely surrender his intellectuals' rigorous or creative calmness."
"this bond film goes off the beaten path , not necessarily for the better .",0,negative,这部邦德电影不一定要变得更好。,This Bond movie does not have to be better.
... its solemn pretension prevents us from sharing the awe in which it holds itself .,0,negative,...它的庄严假装使我们无法分享它的敬畏。,... Its solemn preservation makes us unable to share its awe.
the drama discloses almost nothing .,0,negative,这部戏几乎没有透露。,There was almost no disclosure of this play.
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",0,negative,一种基于理论，狡猾和不良假设的假构造。,"A fake structure based on theory, cunning and bad assumptions."
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,1,positive,Isabelle Huppert脱颖而出，因为Mika和Anna Mouglalis是Chabrol最激烈的心理谜团之一，是令人惊叹的新年轻才华。,"Isabelle Huppert stands out, because Mika and Anna Mouglalis are one of the most intense psychological mysteries of Chabrol, which is amazing new talents."
"like its parade of predecessors , this halloween is a gory slash-fest .",1,positive,就像它的前辈游行一样，这个万圣节是一个血腥的斜线节。,"Just like its predecessor parade, this Halloween is a bloody slope."
perhaps the best sports movie i 've ever seen .,1,positive,也许我看过的最好的体育电影。,Maybe the best sports movie I have ever watched.
this pathetic junk is barely an hour long .,0,negative,这个可悲的垃圾只有一个小时。,This sad garbage is only one hour.
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",1,positive,您必须喜欢这张迪斯尼的照片，就像那个一样少的乳沟，而女主人公则像简·简（Jane）一样富有原则。,"You must like this Disney photo, as as small as that cleavage, and the heroine is as rich as Jane Jane."
"this is a gorgeous film - vivid with color , music and life .",1,positive,这是一部华丽的电影 - 鲜艳，音乐和生活。,"This is a gorgeous movie -bright, music and life."
playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant .,1,positive,扮演几乎伯格曼式的强度的角色……比塞特既令人信服又辐射。,Playing the role of almost Bergman -style strength ... Bissert is both convincing and radiating.
the trappings of i spy are so familiar you might as well be watching a rerun .,0,negative,我间谍的陷阱是如此熟悉，您不妨看着重播。,"My spy's trap is so familiar, you may wish to look at the resurrection."
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .,1,positive,它以诚实的方式对待安娜的旅程，这在电影中的年轻女性的描绘中非常罕见。,"It treats Anna's journey in an honest way, which is very rare in the depiction of young women in the movie."
leigh makes these lives count .,1,positive,利使这些生活很重要。,It is important to make these lives.
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",1,positive,雄心勃勃，令人不安的心理舞台具有充分而令人不寒而栗的优势，其艰难的边缘，低预算的约束。,The ambitious and disturbing psychological stage has full and shuddering advantages. Its difficult edge and low budget constraints.
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .",1,positive,伍德曼似乎直接影响了这个女孩 - 女友的爱情故事，但更令人放心的是，其制造商实际上似乎如何理解是什么使艾伦的浪漫喜剧如此相关和持久。,"Woodman seems to directly affect the love story of this girl -girlfriend, but what is even more reassuring is how its manufacturer actually seems to understand what Ellen's romantic comedy is so related and lasting."
i could n't recommend this film more .,1,positive,我不推荐这部电影。,I don't recommend this movie.
"an inexperienced director , mehta has much to learn .",0,negative,梅塔（Mehta）是一位经验不足的导演，有很多东西要学习。,Mehta is a lack of experienced director who has a lot of things to learn.
"you can taste it , but there 's no fizz .",0,negative,您可以品尝它，但是没有嘶嘶声。,"You can taste it, but there is no hissing."
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,0,negative,艰苦而悬崖的重制的重新加工，但它远不及两者令人兴奋。,"The re -processing of the hard and cliff remake, but it is far less exciting."
"a moving tale of love and destruction in unexpected places , unexamined lives .",1,positive,在意想不到的地方，未经审查的生活中的爱与破坏的故事。,"In unexpected places, the story of love and destruction in unintegosed life."
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1,positive,它有一个以上的片刻，足以在无休止的电影迷宫中被深深地记住。,"It has more than one moment, which is deeply remembered in endless movie maze."
why ?,0,negative,为什么 ？,Why ?
and that is where ararat went astray .,0,negative,这就是阿拉特误入歧途的地方。,This is where Alat went astray.
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,1,positive,文森特·加洛（Vincent Gallo）在这个法国震惊的人扮演他通常的坏男孩怪异角色的地方就在家。,Vincent Gallo is at home where this French shocked person plays his usual bad boy.
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",0,negative,Clockstoppers是那些疯狂的，混合的电影之一，不知道它长大后想要是什么。,"CLOCKSTOPPERS is one of the crazy, mixed movies, I don't know what it wants to grow up."
"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",0,negative,桑德拉·布洛克（Sandra Bullock）尽管轻描淡写了她的外表，但她的行李却有些太多 - 她的领导角色是一个陷入困境而坚定的凶杀案警察，以使他们完全消除了沉重的事情。,"Although Sandra Bullock describes her appearance, her luggage is too much-her leadership role is a difficult and firm murder policeman, so that they completely eliminate heavy thingsEssence"
it 's mostly a pleasure to watch .,1,positive,观看主要是一种荣幸。,Watching is mainly an honor.
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,1,positive,它的偶像碎屑抛弃的精神（无论罐装）使人意外地看着。,The spirit of its idol debris abandonment (canned) makes people watch unexpectedly.
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,negative,杰克逊（Jackson）是一个令人不安的景象，并指示他（如果您愿意的话）角色，他毫无疑问地漫无目的地通过构想的动作作品漫无目的地。,"Jackson is a disturbing scene, and instructs him (if you want) role, he undoubtedly uses aimless movement through conceptual action."
i did n't find much fascination in the swinging .,0,negative,我在摇摆方面没有发现太多着迷。,I didn't find too much fascination in the sway.
this is no `` waterboy ! '',0,negative,这不是``水上男孩！'',This is not a water boy!''
"but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",1,positive,但是，神经脱颖而出的表演，线条的crack啪作响，令人印象深刻的硬件摊子，造就了一些强大而可怕的娱乐。,"However, the performance that stood out from the nerves and the crackling of lines, the impressive hardware stalls created some powerful and terrible entertainment."
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,1,positive,面对面的雷纳（Renner）令人信服，因为这个男人的平淡无奇的空白，里面有一个难以想象的恶魔。,"The face -to -face Renner is convincing, because the man's bland blankness, there is an unimaginable demon."
the kind of primal storytelling that george lucas can only dream of .,1,positive,乔治·卢卡斯（George Lucas）只能梦想的那种原始讲故事。,George Lucas can only dream of the original storytelling.
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",1,positive,作为人类最糟糕的可能性的文件，这是年度最佳电影中的最糟糕可能性。,"As the worst possibility of human beings, this is the worst possibility of the best movie of the year."
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,negative,欧文斯的场景令人着迷。整个电影都是廉价的垃圾，对他们的反对死亡努力的侮辱。,"Owins' scenes are fascinating.The entire movie is cheap garbage, insulting to their opposition to death."
"it 's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni .",0,negative,毫无疑问，这是一部令人恐惧的虚荣部电影，毫无疑问，Miramax觉得他们欠贝尼尼的债务。,There is no doubt that this is a fearful vanity movie. There is no doubt that Miramax feels that they owe Bennini's debt.
"he seems to want both , but succeeds in making neither .",0,negative,他似乎都想要两者，但都成功了。,"He seemed to want both, but both succeeded."
"by turns fanciful , grisly and engagingly quixotic .",1,positive,幻想，悲惨，诱人的怪异。,"Fantasy, tragic, seductive weird."
"the re-release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",1,positive,罗恩·霍华德（Ron Howard）的阿波罗（Apollo）13在iMax格式中的重新释放绝对证明，确实，真正，非常好的事情可以带来巨大的包裹。,"Apollo 13 in Ron Howard's re -release in the IMAX format absolutely proves. Indeed, real, real, very good things can bring huge parcels."
"i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...",0,negative,我从未见过-lrb-翻拍-RRB-做任何胃的动作，就像亚当·桑德勒（Adam Sandler）的新电影强奸和焚化弗兰克·卡普拉（Frank Capra）的经典...,"I have never seen-LRB-remake-RRB-to do any stomach, just like Adam Sandler's new movie rape and incineration of Frank Capra ..."
those who want to be jolted out of their gourd should drop everything and run to ichi .,1,positive,那些想陷入葫芦的人应该放弃一切并跑到Ichi。,Those who want to fall into the gourd should give up everything and run to ICHI.
"mr. deeds is , as comedy goes , very silly -- and in the best way .",1,positive,先生。正如喜剧所做的那样，事迹是非常愚蠢的 - 并以最好的方式。,"gentlemen.As the comedy does, the deeds are very stupid -and in the best way."
"this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers ...",1,positive,这张可亲的图片很难说，但这一切都很大 - 最终，它像绿蛋糕一样甜...,"It's hard to say this available picture, but it is very big -in the end, it is as sweet as green cake ..."
my little eye is the best little `` horror '' movie i 've seen in years .,1,positive,我的小眼睛是我多年来看过的最好的小``恐怖''电影。,My little eyes are the best little `` horror '' movie I have seen for many years.
"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .",0,negative,这部电影是一部可忽略的操纵作品，这是一件剥削作品，对罪恶旅行的父母通常最糟糕。,This movie is a neglect manipulation work. This is an exploitation work. Parents who travel sinful travel are usually the worst.
